"Williams, William Carlos",A.D.,2
"Williams, William Carlos","Abbott, C.D.",21
"Williams, William Carlos","Abek, Rudolph",2
"Williams, William Carlos","Abernethy, M. A. (Milton A.)",2
"Williams, William Carlos",Academy of American Poets,3
"Williams, William Carlos",Accent,2
"Williams, William Carlos","Adams, Elaine",2
"Williams, William Carlos","Adams, Léonie",2
"Williams, William Carlos",Adelphi College,2
"Williams, William Carlos","Aiken, Conrad",4
"Williams, William Carlos",Library of Congress,2
"Williams, William Carlos",Alicat Book Shop,2
"Williams, William Carlos","Allen, Donald",4
"Williams, William Carlos",The American Academy of Arts and Letters,10
"Williams, William Carlos",American Civil Liberties Union,2
"Williams, William Carlos",The American Scholar,2
"Williams, William Carlos","Ammons, A. R.",2
"Williams, William Carlos","Anderson, Lee",19
"Williams, William Carlos","Anderson, Margaret",3
"Williams, William Carlos","Andrews, Wayne",2
"Williams, William Carlos","Anduze, Eliza",2
"Williams, William Carlos","Angleton, Jim",2
"Williams, William Carlos","Angoff, Charles",17
"Williams, William Carlos","Antheil, George",2
"Williams, William Carlos",Antioch College,2
"Williams, William Carlos","Appleton-Century-Crofts, inc.",2
"Williams, William Carlos",The Archive,2
"Williams, William Carlos",Arizona Quarterly,2
"Williams, William Carlos","Armstrong, Louise",17
"Williams, William Carlos",Art Digest,2
"Williams, William Carlos","Asch, Nathan",2
"Williams, William Carlos","Ashton, Dore",2
"Williams, William Carlos","Atkinson, Clinton E. (Clinton Edwin)",3
"Williams, William Carlos",The Atlantic Monthly,2
"Williams, William Carlos","Auden, W. H. (Wystan Hugh)",2
"Williams, William Carlos",The Audience Press,2
"Williams, William Carlos",Authors' Guild (U.S.),2
"Williams, William Carlos","Avedon, Richard",2
"Williams, William Carlos","Bacon, Leonard",2
"Williams, William Carlos","Baines, Wilfred",2
"Williams, William Carlos","Baird, Martha",2
"Williams, William Carlos","Purchased on the Eugene O'Neill Fund, June 2003",2
"Williams, William Carlos","Baird, Walter and Martha",29
"Williams, William Carlos","Ballantine Books, Inc.",2
"Williams, William Carlos",Bantam Books (Firm),2
"Williams, William Carlos","Baraka, Imamu Amiri",2
"Williams, William Carlos",Bard College,2
"Williams, William Carlos","Barlow, Margaret",2
"Williams, William Carlos","Barnard, Mary",23
"Williams, William Carlos","Barnes, Djuna",2
"Williams, William Carlos","Barrow, E.",2
"Williams, William Carlos","Baumgartner, Alexander",2
"Williams, William Carlos","Beacon Press, Inc.",2
"Williams, William Carlos","Beaudoin, Kenneth Lawrence",11
"Williams, William Carlos","Beck, Julian",2
"Williams, William Carlos","Becker, Francis G.",2
"Williams, William Carlos","Bell, Aaron",2
"Williams, William Carlos","Bell, Charles",6
"Williams, William Carlos",The Beloit Poetry Journal,6
"Williams, William Carlos","Benardete, M. J. (Mai?r Jose?)",2
"Williams, William Carlos",Bennington College,2
"Williams, William Carlos","Bentley, Eric",29
"Williams, William Carlos","Berg, Steve",2
"Williams, William Carlos","Berrien, Edith Heal",2
"Williams, William Carlos","Beston, Henry",4
"Williams, William Carlos","Beston, Henry and Elizabeth",2
"Williams, William Carlos","Beum, Robert Lawrence",12
"Williams, William Carlos","Bird, William",37
"Williams, William Carlos","Black Mountain College (Black Mountain, N.C.)",2
"Williams, William Carlos","Blackmur, R. P. (Richard P.)",2
"Williams, William Carlos","Bledsoe, Thomas",2
"Williams, William Carlos",Bollingen Foundation,2
"Williams, William Carlos","Bonter, Norman",2
"Williams, William Carlos","Bostelmann, Carl John",24
"Williams, William Carlos","Boultenhouse, Charles",2
"Williams, William Carlos","Boyd, Madeleine Elise Reynier",30
"Williams, William Carlos","Boyle, Kay",32
"Williams, William Carlos","Bracco, Edgar Jean",2
"Williams, William Carlos","Bradley, Sculley",16
"Williams, William Carlos","Braithwaite, William Stanley",2
"Williams, William Carlos",Brandeis University,6
"Williams, William Carlos",Bread Loaf Writers' Conference of Middlebury College,2
"Williams, William Carlos","Breit, Harvey",15
"Williams, William Carlos",British Broadcasting Corporation,2
"Williams, William Carlos","Brittain, Robert",7
"Williams, William Carlos","Brooks, Cleanth",2
"Williams, William Carlos","Brooks, Van Wyck",2
"Williams, William Carlos","Brousseau, Jule",2
"Williams, William Carlos","Brown, Bill",2
"Williams, William Carlos","Brown, Bob",21
"Williams, William Carlos","Writing stored in: Oversize, Box 84, Folder 1613",2
"Williams, William Carlos","Brown, Edmund R.",12
"Williams, William Carlos","Brown, Geoffrey",2
"Williams, William Carlos","Brown, Paul",2
"Williams, William Carlos",Brown University,8
"Williams, William Carlos","Bruce Humphries, Inc.",2
"Williams, William Carlos","Bullitt, William C. (William Christian)",16
"Williams, William Carlos","Bunting, Basil",9
"Williams, William Carlos","Burke, Kenneth",40
"Williams, William Carlos","Burke, Lib",6
"Williams, William Carlos","Bynner, Witter",12
"Williams, William Carlos","Caetani, Marguerite",2
"Williams, William Carlos","Calas, Nicolas",6
"Williams, William Carlos","Caldwell, Erskine",2
"Williams, William Carlos","Campo, Cristina",5
"Williams, William Carlos","Cannell, Skipworth",2
"Williams, William Carlos","Carlin, Lydia",10
"Williams, William Carlos","Carnevali, Emanuel",2
"Williams, William Carlos","Carroll, Donald",2
"Williams, William Carlos","Carter, Thomas Henry",2
"Williams, William Carlos","Carton, Robert Wells",2
"Williams, William Carlos","Carver, Raymond",2
"Williams, William Carlos","Cary, Carl",2
"Williams, William Carlos","Center for Advanced Study in the Behavioral Sciences (Stanford, Calif.)",2
"Williams, William Carlos","Chapin, Katherine Garrison (also Katherine Garrison Biddle)",3
"Williams, William Carlos","Char, René",5
"Williams, William Carlos","Chareau, Dollie",2
"Williams, William Carlos","Chase, Dean",2
"Williams, William Carlos",Chicago Review Press,2
"Williams, William Carlos","Chigounis, Evans",4
"Williams, William Carlos","Ciardi, John",9
"Williams, William Carlos","Ciardi, John",2
"Williams, William Carlos","Purchased on the the Eugene O'Neill Fund, June 2003",2
"Williams, William Carlos",City Lights Pocket Bookshop,2
"Williams, William Carlos",City University of New York. City College,2
"Williams, William Carlos","Clark, Herbert C. (Herbert Colbert)",4
"Williams, William Carlos","Cole, Thomas",15
"Williams, William Carlos",College of Music Society,2
"Williams, William Carlos",College of William and Mary,2
"Williams, William Carlos",The Colorado Review,2
"Williams, William Carlos","Columbia Broadcasting System, inc.",2
"Williams, William Carlos",Columbia Pictures Corporation,2
"Williams, William Carlos",Columbia University,24
"Williams, William Carlos","Combs, Tram",4
"Williams, William Carlos",Committee for Cultural Freedom,2
"Williams, William Carlos",Common Sense,2
"Williams, William Carlos",Contact,3
"Williams, William Carlos",Contempo,2
"Williams, William Carlos",Contemporary Poetry (Firm),6
"Williams, William Carlos","Cookson, William",2
"Williams, William Carlos","Corman, Cid",6
"Williams, William Carlos",Cornell University,5
"Williams, William Carlos",Coronet Magazine,2
"Williams, William Carlos","Corson, Edward",20
"Williams, William Carlos","Cowley, Malcolm",34
"Williams, William Carlos","Creeley, Robert",13
"Williams, William Carlos","Cressman, William",3
"Williams, William Carlos","Cummings, E. E. (Edward Estlin)",21
"Williams, William Carlos",Cummington Press,8
"Williams, William Carlos","Cunard, Nancy",2
"Williams, William Carlos","D'Orge, Jeanne",2
"Williams, William Carlos","Dahlberg, Edward",19
"Williams, William Carlos","Dahlberg, Edward",2
"Williams, William Carlos",The Daily Times Herald,2
"Williams, William Carlos",Dartmouth College,2
"Williams, William Carlos","Davenport, Guy",4
"Williams, William Carlos","Davies, Dorothy",2
"Williams, William Carlos","Dawson, Fielding",2
"Williams, William Carlos","de Hellebranth, Elena",9
"Williams, William Carlos","de Heyman, Frank",2
"Williams, William Carlos","de Marsico, Florence",2
"Williams, William Carlos",December,2
"Williams, William Carlos",Decision,2
"Williams, William Carlos","Deutsch, Babette",24
"Williams, William Carlos","Di Giovanni, Norman Thomas",4
"Williams, William Carlos",The Dial,37
"Williams, William Carlos","Dickey, James",2
"Williams, William Carlos",Dickinson College,2
"Williams, William Carlos","Dillon, George",2
"Williams, William Carlos","Dixon, Bill",11
"Williams, William Carlos","Donoghue, Denis",5
"Williams, William Carlos",H. D. (Hilda Doolittle),3
"Williams, William Carlos","Dorfman, Elsa",2
"Williams, William Carlos","Dosser, Nelia",1
"Williams, William Carlos","Doubleday and Company, inc.",2
"Williams, William Carlos","Downtown Gallery (New York, N.Y.)",23
"Williams, William Carlos",The Dragon Press,2
"Williams, William Carlos","Drake, William, Jr.",2
"Williams, William Carlos","Drew, Fraser Bragg",2
"Williams, William Carlos","Dudek, Louis",9
"Williams, William Carlos","Duell, Sloan and Pearce, Inc",2
"Williams, William Carlos","Duner, Michael",15
"Williams, William Carlos","Dunstan, Nerèe",2
"Williams, William Carlos","Dutton, E. P.",2
"Williams, William Carlos",Dynamo,2
"Williams, William Carlos","Earle, Eyvind",2
"Williams, William Carlos","Eaton, Charles Edward",4
"Williams, William Carlos","Eberhart, Richard",23
"Williams, William Carlos",Editions,2
"Williams, William Carlos",Editions d'Art Lucien Mazenod,2
"Williams, William Carlos","Ehrenburg, Ilya",2
"Williams, William Carlos","Emerson, Richard W.",5
"Williams, William Carlos","Second folder purchased on the Sinclair Lewis Fund, December 1988",2
"Williams, William Carlos","Emmerich, André",3
"Williams, William Carlos","Empringham, Douglas R.",2
"Williams, William Carlos","Eshleman, Clayton",2
"Williams, William Carlos",The Evening Bulletin,2
"Williams, William Carlos",Facet,2
"Williams, William Carlos",Fairleigh Dickinson University,3
"Williams, William Carlos","Faulkner, William",2
"Williams, William Carlos","Fenwick, Betty",2
"Williams, William Carlos","Ferdinand, Earle",2
"Williams, William Carlos","Stored in: Oversize, Box 84, Folder 1614",2
"Williams, William Carlos","Ferlinghetti, Lawrence",8
"Williams, William Carlos","Festival Foundation, Inc.",2
"Williams, William Carlos","Fjelde, Rolf",5
"Williams, William Carlos","Flack, M.",6
"Williams, William Carlos","Flores, Angel",2
"Williams, William Carlos",Focus,2
"Williams, William Carlos",The Folio,6
"Williams, William Carlos","Ford, Charles Henri",14
"Williams, William Carlos","Portion of the letters donated by Henri Ford, January 1952",2
"Williams, William Carlos","Ford, Ford Madox",8
"Williams, William Carlos",Ford Foundation,2
"Williams, William Carlos","Foster, Harvey N.",2
"Williams, William Carlos",Four Seas Company,36
"Williams, William Carlos","Francis, Thomas Edward",2
"Williams, William Carlos","Frankenberger, Loren and Lloyd",11
"Williams, William Carlos",Freedom House Bookshelf Committee,2
"Williams, William Carlos","Friar, Kimon",12
"Williams, William Carlos","Fuller, Robert H.",2
"Williams, William Carlos",Furioso,2
"Williams, William Carlos",G. P. Putnam's Sons,2
"Williams, William Carlos",Gale,2
"Williams, William Carlos","Garrigue, Jean",5
"Williams, William Carlos","Garvin, Harry Raphael",3
"Williams, William Carlos",General Magazines,2
"Williams, William Carlos","Ghiselin, Brewster",10
"Williams, William Carlos",Gibbs and Cox,2
"Williams, William Carlos","Ginsberg, Allen",14
"Williams, William Carlos","Ginsberg, Louis",22
"Williams, William Carlos","Ginsburg, B. M.",2
"Williams, William Carlos",Globe,2
"Williams, William Carlos","Godden, William",2
"Williams, William Carlos","Gold, Mike",2
"Williams, William Carlos","Goldberg, Mimi",6
"Williams, William Carlos","Golightly, Bonnie",5
"Williams, William Carlos","Goll, Ivan",13
"Williams, William Carlos",Gotham Book Mart,2
"Williams, William Carlos","Gotham House, Inc.",2
"Williams, William Carlos","Gould, Joe",25
"Williams, William Carlos","Grady, James",2
"Williams, William Carlos","Gratwick, Harriet",14
"Williams, William Carlos",The Grecourt Review,2
"Williams, William Carlos","Gregory, Horace",18
"Williams, William Carlos","Grove Press, Inc.",2
"Williams, William Carlos","Grundy, J. Owen",2
"Williams, William Carlos","Guenther, Charles",3
"Williams, William Carlos",John Simon Guggenheim Memorial Foundation,2
"Williams, William Carlos","Gugler, Eric",2
"Williams, William Carlos","Gulesian, Frances",2
"Williams, William Carlos",H. D.,2
"Williams, William Carlos","H. D. (Hilda Doolittle), Box 5, Folder 173",2
"Williams, William Carlos","Hagglund, Ben C.",2
"Williams, William Carlos",The Haitian Art Center,2
"Williams, William Carlos","Hallmark Cards, Inc.",2
"Williams, William Carlos","Hanna, Charles",2
"Williams, William Carlos","Hanson, Kenneth",2
"Williams, William Carlos",Harcourt Brace & Company,2
"Williams, William Carlos",Harper's Bazaar,10
"Williams, William Carlos",Harper's Magazine,2
"Williams, William Carlos",Harriss & Givens,2
"Williams, William Carlos","Harris, Ted",2
"Williams, William Carlos","Hart, Lawrence",2
"Williams, William Carlos","Hartley, Marsden",10
"Williams, William Carlos","Hartman, Ralph D.",2
"Williams, William Carlos",Harvard Medical School,2
"Williams, William Carlos",Harvard University,22
"Williams, William Carlos",Haverford College. Library,2
"Williams, William Carlos","Hays, H. R. (Hoffman Reynolds)",18
"Williams, William Carlos","Heal, Edith",2
"Williams, William Carlos","Hecht, Roger",2
"Williams, William Carlos","Hedley, Leslie Woolf",2
"Williams, William Carlos","Heiby, Walter A.",2
"Williams, William Carlos","Heilman, Robert",15
"Williams, William Carlos","Helget, Sophia",2
"Williams, William Carlos","Herbst, Josephine",12
"Williams, William Carlos","Herman, Paul",2
"Williams, William Carlos","Herrmann, Ruth",2
"Williams, William Carlos","Higgins, Jim",20
"Williams, William Carlos","Hiler, Hilaire",27
"Williams, William Carlos","Hoffman, Everett",2
"Williams, William Carlos",Holiday,2
"Williams, William Carlos","Holmes, John",8
"Williams, William Carlos","Hoormann, John",2
"Williams, William Carlos",The Hopkins Review,2
"Williams, William Carlos","Horace Mann School (New York, N.Y.)",4
"Williams, William Carlos",Horizon,2
"Williams, William Carlos",Hospitalized Veterans Writing Project,2
"Williams, William Carlos",Houghton Mifflin Company,2
"Williams, William Carlos",The Hound & Horn Inc.,2
"Williams, William Carlos","Howard, Curtis",2
"Williams, William Carlos","Howe, Henrietta",2
"Williams, William Carlos","Howe, Marvine",2
"Williams, William Carlos","Hubbard, Alice Philena (Sister Felicia)",18
"Williams, William Carlos","Hudson, Flexmore",2
"Williams, William Carlos","Huff, Robert",2
"Williams, William Carlos",The Hudson Review,6
"Williams, William Carlos","Bruce Humphries, Inc.",2
"Williams, William Carlos","Bruce Humphries, Inc., Box 3",2
"Williams, William Carlos","Hunt, Bert",2
"Williams, William Carlos","Hunts, Naomi",5
"Williams, William Carlos",Hunter College,2
"Williams, William Carlos","Husband, John",30
"Williams, William Carlos","Hutchinson, Ray",2
"Williams, William Carlos","Hutchinson, Robert",2
"Williams, William Carlos","Ignatow, David",11
"Williams, William Carlos",Inaugural Committee (U.S.: 1961),2
"Williams, William Carlos","Ingerslev, K.",2
"Williams, William Carlos",Insert,2
"Williams, William Carlos",Interim,2
"Williams, William Carlos",International House,2
"Williams, William Carlos",Institute of Contemporary Arts,-8
"Williams, William Carlos",Intro Bulletin,2
"Williams, William Carlos",Iowa State Teachers College,2
"Williams, William Carlos","Isaksson, Folke",2
"Williams, William Carlos",J. B. Lippincott & Co.,2
"Williams, William Carlos","Jackson, Jess H.",2
"Williams, William Carlos","Jacoby Jr., Grover",4
"Williams, William Carlos",The James Joyce Review,2
"Williams, William Carlos",Jamestown College,2
"Williams, William Carlos",Janus,2
"Williams, William Carlos",Jargon,2
"Williams, William Carlos","Jarrell, Randall",2
"Williams, William Carlos","Jennings, Ned",2
"Williams, William Carlos","The Jewish Braille Institute of America, Inc.",2
"Williams, William Carlos","Jobes, Gertrude",2
"Williams, William Carlos","Joffe, Eugene",2
"Williams, William Carlos",Johns Hopkins University,2
"Williams, William Carlos","Johns, Richard",8
"Williams, William Carlos","Johnson, Ronald",2
"Williams, William Carlos","Jonas, Stephen",2
"Williams, William Carlos","Jones, Frank",2
"Williams, William Carlos","Jones, Leroi (Baraka, Imamu Amiri)",2
"Williams, William Carlos","Jones, Llewellyn",2
"Williams, William Carlos","Jones, Margo",2
"Williams, William Carlos","Jordan, Viola Baxter",19
"Williams, William Carlos","Josephson, Matthew",6
"Williams, William Carlos","Judd, Chas",2
"Williams, William Carlos","Jurilli, Arcangelo",2
"Williams, William Carlos","Kamin, Martin",2
"Williams, William Carlos","Kenner, Hugh",6
"Williams, William Carlos",The Kenyon Review,18
"Williams, William Carlos","Keppel, Charles",8
"Williams, William Carlos","Kerouac, Jack",2
"Williams, William Carlos","Kinnell, Galway",8
"Williams, William Carlos","Alfred A. Knopf, Inc.",13
"Williams, William Carlos","Koch, Vivienne",13
"Williams, William Carlos","Koehler, Stanley",8
"Williams, William Carlos","Kramer, Miriam",9
"Williams, William Carlos",Ladies' Home Journal,2
"Williams, William Carlos","Langton, Daniel",3
"Williams, William Carlos","Larsson, R. E. F.",16
"Williams, William Carlos","Laughlin, James",28
"Williams, William Carlos","Layton, Irving",5
"Williams, William Carlos","League of American Writers, Inc.",2
"Williams, William Carlos","Leckie, Robert H.",18
"Williams, William Carlos",The Left,2
"Williams, William Carlos","Leippert, James George",2
"Williams, William Carlos","Lenberg, Lore",2
"Williams, William Carlos","Leslie, Alfred",2
"Williams, William Carlos","Levertov, Denise",8
"Williams, William Carlos","Levy, Beryl Harold",2
"Williams, William Carlos","LeWinter, Oswald",4
"Williams, William Carlos","Lewis, H. H.",12
"Williams, William Carlos","Lewis, W. S. (Wilmarth Sheldon)",2
"Williams, William Carlos",Library of Congress,19
"Williams, William Carlos","Lieber, Maxim",2
"Williams, William Carlos","Little, Brown and Company",2
"Williams, William Carlos","Living Theatre (New York, N. Y.)",14
"Williams, William Carlos","Lloyd, Norman",2
"Williams, William Carlos","Locher, Robert Evans",2
"Williams, William Carlos","Logan, John",2
"Williams, William Carlos","Lotterle, Adell",2
"Williams, William Carlos","Lougée, David",2
"Williams, William Carlos","Lowell, Robert",7
"Williams, William Carlos","Lowenfels, Walter",2
"Williams, William Carlos","Lyle, David",8
"Williams, William Carlos","MacDonald, Dwight",4
"Williams, William Carlos","MacGregor, Robert",5
"Williams, William Carlos","MacLeish, Archibald",13
"Williams, William Carlos","Macleod, Joseph Todd Gordon",2
"Williams, William Carlos","Macleod, Norman",27
"Williams, William Carlos","Mac Low, Jackson",2
"Williams, William Carlos",Macmillan Company,2
"Williams, William Carlos","Macmillan, Peggy",2
"Williams, William Carlos","Mallan, Lloyd",2
"Williams, William Carlos","Manfred, Frederick Feikema",5
"Williams, William Carlos","Mangan, Sherry",2
"Williams, William Carlos","Mann, Klaus",4
"Williams, William Carlos","March, William",2
"Williams, William Carlos","Martin, Dexter C.",2
"Williams, William Carlos","Martinelli, Sheri",2
